[BC]	[Info]	KTIG	102.7 FM	Pequot Lakes, MN		Religious
[BC]	[Info]	KTIS	900 AM	Minneapolis, MN	Northwestern College	Religious
[BC]	[Info]	KTIS	98.5 FM	Minneapolis, MN	University of Northwestern - St. Paul	Christian Contemporary
[BC]	[Info]	KTLK	1130 AM	Minneapolis, MN		News/Talk
[BC]	[Info]	KTMY	107.1 FM	Coon Rapids, MN		Talk
[BC]	[Info]	KTNF	950 AM	Saint Louis Park, MN		Talk
[BC]	[Info]	KTOE	1420 AM	Mankato, MN		News/Talk
[BC]	[Info]	KTRF	1230 AM	Thief River Falls, MN		News/Talk
[BC]	[Info]	KTRF	94.1 FM	Red Lake Falls, MN		News/Talk
[BC]	[Info]	KTWH (LPFM)	99.5 LPFM	Two Harbors, MN		Variety
[Info]	KTWN	96.3 FM	Edina, MN		Alternative
[BC]	[Info]	KUAL	103.5 FM	Brainerd, MN		Oldies
[Info]	KULO	94.3 FM	Alexandria, MN		Oldies
[BC]	[Info]	KUMD	103.3 FM	Duluth, MN	University of Minnesota - Duluth	Variety
[Info]	KUMM	89.7 FM	Morris, MN	University of Minnesota - Morris	Alternative
[BC]	[Info]	KUOM	770 AM	Minneapolis, MN	University of Minnesota	College
[BC]	[Info]	KUOM	106.5 FM	Saint Louis Park, MN	University of Minnesota	College
[BC]	[Info]	KUSQ	95.1 FM	Worthington, MN		Country
[Info]	KUXX	105.7 FM	Jackson, MN		Country
[Info]	KVBR	1340 AM	Brainerd, MN		Business News
[BC]	[Info]	KVCS	89.1 FM	Spring Valley, MN		Religious
[BC]	[Info]	KVEX (LPFM)	97.5 LPFM	Saint Cloud, MN	St. Cloud State University	College
[BC]	[Info]	KVGO	104.3 FM	Spring Valley, MN		Oldies
[BC]	[Info]	KVOX	99.9 FM	Moorhead, MN		Country
[BC]	[Info]	KVSC	88.1 FM	Saint Cloud, MN	Saint Cloud State University	College
[BC]	[Info]	KVXR	1280 AM	Moorhead, MN		Religious
[Info]	KWAD	920 AM	Wadena, MN		Country
[BC]	[Info]	KWLM	1340 AM	Willmar, MN		News/Talk
[BC]	[Info]	KWNG	105.9 FM	Red Wing, MN		Classic Hits
[Info]	KWNO	1230 AM	Winona, MN		News/Talk
[Info]	KWNO	99.3 FM	Rushford, MN		Country
[Info]	KWOA	730 AM	Worthington, MN		News/Talk
[BC]	[Info]	KWWK	96.5 FM	Rochester, MN		Country
[BC]	[Info]	KXAC	100.5 FM	Saint James, MN		Oldies
[Info]	KXBR	91.9 FM	International Falls, MN		Religious
[Info]	KXDL	99.7 FM	Browerville, MN		Oldies
[Info]	KXKK	92.5 FM	Park Rapids, MN		Country
[BC]	[Info]	KXLC	91.1 FM	La Crescent, MN		Public Radio
[BC]	[Info]	KXLP	94.1 FM	Eagle Lake, MN		Classic Rock
[Info]	KXRA	1490 AM	Alexandria, MN		Talk
[Info]	KXRA	92.3 FM	Alexandria, MN		Classic Rock
[Info]	KXRZ	99.3 FM	Alexandria, MN		Hot AC
[BC]	[Info]	KXSS	1390 AM	Waite Park, MN		Sports
[BC]	[Info]	KXXR	93.7 FM	Minneapolis, MN		Rock
[BC]	[Info]	KYBA	105.3 FM	Stewartville, MN		Adult Contemporary
[BC]	[Info]	KYCK	97.1 FM	Crookston, MN		Country
[BC]	[Info]	KYCR	1440 AM	Golden Valley, MN		Business News
[Info]	KYEJ (LPFM)	90.1 LPFM	Fairmont, MN		Religious
[BC]	[Info]	KYES	1180 AM	Rockville, MN		Religious
[BC]	[Info]	KYMN	1080 AM	Northfield, MN		Variety
[BC]	[Info]	KYSM	103.5 FM	Mankato, MN		Country
[Info]	KZCR	103.3 FM	Fergus Falls, MN		Rock
[Info]	KZGO	95.3 FM	Saint Paul, MN		Unknown Format
[BC]	[Info]	KZIO	104.3 FM	Two Harbors, MN		Rock
[BC]	[Info]	KZJK	104.1 FM	Saint Louis Park, MN		Adult Hits
[BC]	[Info]	KZLT	104.3 FM	East Grand Forks, MN		Adult Contemporary
[BC]	[Info]	KZPK	98.9 FM	Paynesville, MN		Country
[BC]	[Info]	KZRV	96.7 FM	Sartell, MN		Rock
[BC]	[Info]	KZSE	91.7 FM	Rochester, MN		Public Radio
[Info]	KZYS (LPFM)	105.1 LPFM	Saint Cloud, MN		Ethnic
[Info]	WAJC	88.1 FM	Newport, MN		Christian Contemporary
[BC]	[Info]	WBHA	1190 AM	Wabasha, MN		Country
[Info]	WBHR	660 AM	Sauk Rapids, MN		Sports
[BC]	[Info]	WBJI	98.3 FM	Blackduck, MN		Country
[Info]	WBKK	820 AM	Wilton, MN		Religious
[BC]	[Info]	WCCO	830 AM	Minneapolis, MN		News/Talk
[Info]	WCMP	1350 AM	Pine City, MN		Sports
[Info]	WCMP	100.9 FM	Pine City, MN		Country
[Info]	WCTS	1030 AM	Maplewood, MN		Religious
[Info]	WEBC	560 AM	Duluth, MN		Classic Rock
[Info]	WELY	1450 AM	Ely, MN		Talk
[BC]	[Info]	WELY	94.5 FM	Ely, MN		Adult Album Alternative
[Info]	WEQY (LPFM)	104.7 LPFM	Saint Paul, MN		Variety
[Info]	WEVE	97.9 FM	Eveleth, MN		Adult Contemporary
[Info]	WGPO	90.1 FM	Grand Portage, MN		Public Radio
[BC]	[Info]	WGRH	88.5 FM	Hinckley, MN		Classical
[BC]	[Info]	WGVX	105.1 FM	Lakeville, MN		Hip Hop
[BC]	[Info]	WGVZ	105.7 FM	Eden Prairie, MN		Hip Hop
[Info]	WGZS	89.1 FM	Cloquet, MN	Fond du Lac Ojibwe School	Ethnic
[BC]	[Info]	WHMH	101.7 FM	Sauk Rapids, MN		Rock
[BC]	[Info]	WHPJ	88.7 FM	Hibbing, MN		Religious
[BC]	[Info]	WINH	91.9 FM	Hinckley, MN		Public Radio
[BC]	[Info]	WIRC	89.3 FM	Ely, MN		Public Radio
[BC]	[Info]	WIRN	92.5 FM	Buhl, MN		Public Radio
[BC]	[Info]	WIRR	90.9 FM	Virginia-Hibbing, MN		Classical
[BC]	[Info]	WJJY	106.7 FM	Brainerd, MN		Adult Contemporary
[BC]	[Info]	WJON	1240 AM	Saint Cloud, MN		News/Talk
[BC]	[Info]	WJRF	89.5 FM	Duluth, MN		Christian Contemporary
[Info]	WKEK	89.1 FM	Gunflint Lake, MN		Public Radio
[Info]	WKLK	1230 AM	Cloquet, MN		Nostalgia
[Info]	WKLK	96.5 FM	Cloquet, MN		Classic Rock
[Info]	WLKX	95.9 FM	Forest Lake, MN		Oldies
[BC]	[Info]	WLOL	1330 AM	Minneapolis, MN		Religious
[BC]	[Info]	WLSN	89.7 FM	Grand Marais, MN		Public Radio
[BC]	[Info]	WMCN	91.7 FM	Saint Paul, MN	Macalester College	College
[Info]	WMFG	1240 AM	Hibbing, MN		Nostalgia
[Info]	WMFG	106.3 FM	Hibbing, MN		Classic Hits
[BC]	[Info]	WMIN	1010 AM	Sauk Rapids, MN		Nostalgia
[BC]	[Info]	WMIS	92.1 FM	Blackduck, MN		Adult Contemporary
[BC]	[Info]	WMLA (LPFM)	99.7 LPFM	Moose Lake, MN		Religious
[BC]	[Info]	WMLS	88.7 FM	Grand Marais, MN		Classical
[Info]	WMOZ	106.9 FM	Moose Lake, MN		Oldies
[Info]	WNMT	650 AM	Nashwauk, MN		News/Talk
[Info]	WQPM	1300 AM	Princeton, MN		Oldies
[BC]	[Info]	WQRM	850 AM	Duluth, MN		Religious
[BC]	[Info]	WQRN	88.9 FM	Cook, MN		Religious
[BC]	[Info]	WREY	630 AM	Saint Paul, MN		Regional Mexican
[Info]	WROJ (LPFM)	96.1 LPFM	Saint Cloud, MN		Christian Contemporary
[BC]	[Info]	WRXP	105.3 FM	Cambridge, MN		Hip Hop
[BC]	[Info]	WSCD	92.9 FM	Duluth, MN		Classical
[BC]	[Info]	WSCN	100.5 FM	Cloquet, MN		Public Radio
[Info]	WTBX	93.9 FM	Hibbing, MN		Hot AC
[BC]	[Info]	WTIP	90.7 FM	Grand Marais, MN		Public Radio
[Info]	WUSG (LPFM)	88.7 LPFM	Cambridge, MN		Religious
[Info]	WUSZ	99.9 FM	Virginia, MN		Country
[BC]	[Info]	WVAL	800 AM	Sauk Rapids, MN		Country
[BC]	[Info]	WWAX	92.1 FM	Hermantown, MN		Sports
[BC]	[Info]	WWJO	98.1 FM	Saint Cloud, MN		Country
[BC]	[Info]	WWTC	1280 AM	Minneapolis, MN		News/Talk
[Info]	WWWI	1270 AM	Baxter, MN		Sports
[Info]	WWWI	95.9 FM	Pillager, MN		Classic Rock
[BC]	[Info]	WXXZ	95.3 FM	Grand Marais, MN		Classic Rock
[BC]	[Info]	WXYG	540 AM	Sauk Rapids, MN		Classic Rock
[BC]	[Info]	WYNJ	89.5 FM	Blackduck, MN		Religious
[Info]	WYRQ	92.1 FM	Little Falls, MN		Country
[BC]	[Info]	WYSG (LPFM)	96.3 LPFM	Hinckley, MN		Religious
[BC]	[Info]	WZFG	1100 AM	Dilworth, MN		Talk
[Info]	WZFJ	104.3 FM	Breezy Point, MN		Christian Contemporary
[BC]	[Info]	KJMS	101.1 FM	Olive Branch, MS		Urban Contemporary
[BC]	[Info]	KOUI	90.7 FM	Louisville, MS		Gospel Music
[Info]	KQMP	89.7 FM	Hollywood, MS		Spanish Christian
[Info]	KRIQ	88.9 FM	Richton, MS		Spanish
[BC]	[Info]	WABG	960 AM	Greenwood, MS		Blues
[Info]	WABO	990 AM	Waynesboro, MS		Adult Hits
[Info]	WABO	105.5 FM	Waynesboro, MS		Adult Hits
[BC]	[Info]	WACR	105.3 FM	Columbus Afb, MS		Urban Contemporary
[Info]	WADI	95.3 FM	Corinth, MS		Country
[Info]	WAFM	95.7 FM	Amory, MS		Oldies
[BC]	[Info]	WAFR	88.3 FM	Tupelo, MS		Religious
[BC]	[Info]	WAGR	102.5 FM	Lexington, MS		Gospel Music
[Info]	WAID	106.5 FM	Clarksdale, MS		Urban Contemporary
[BC]	[Info]	WAII	89.3 FM	Hattiesburg, MS		Religious
[BC]	[Info]	WAJS	91.7 FM	Tupelo, MS		Religious
[BC]	[Info]	WAJV	98.9 FM	Brooksville, MS		Gospel Music
[BC]	[Info]	WAKH	105.7 FM	Mccomb, MS		Country
[Info]	WAKK	980 AM	Mccomb, MS		Gospel Music
[Info]	WALT	910 AM	Meridian, MS		Talk
[Info]	WALT	102.1 FM	Meridian, MS		Talk
[Info]	WAML	1340 AM	Laurel, MS		Gospel Music
[Info]	WAML (CP)	1340 AM	Collins, MS		Gospel Music
[Info]	WAMY	1580 AM	Amory, MS		Talk
[Info]	WAON (LPFM)	100.1 LPFM	Picayune, MS		Religious
[BC]	[Info]	WAOY	91.7 FM	Gulfport, MS		Religious
[Info]	WAPF	1140 AM	Mccomb, MS		Gospel Music
[BC]	[Info]	WAQB	90.9 FM	Tupelo, MS		Religious
[BC]	[Info]	WAQL	90.5 FM	Mccomb, MS		Religious
[BC]	[Info]	WASM	91.1 FM	Natchez, MS		Religious
[BC]	[Info]	WATP	90.9 FM	Laurel, MS		Religious
[BC]	[Info]	WATU	89.3 FM	Port Gibson, MS		Religious
[Info]	WAUJ (LPFM)	103.1 LPFM	Laurel, MS		Religious
[BC]	[Info]	WAUM	91.9 FM	Duck Hill, MS		Religious
[BC]	[Info]	WAVI	91.5 FM	Oxford, MS		Religious
[Info]	WAVN	1240 AM	Southaven, MS		Gospel Music
[BC]	[Info]	WAZA	107.7 FM	Liberty, MS		Urban Contemporary
[Info]	WBAD	94.3 FM	Leland, MS		Urban Contemporary
[Info]	WBBN	95.9 FM	Taylorsville, MS		Country
[BC]	[Info]	WBBV	101.3 FM	Vicksburg, MS		Country
[Info]	WBIP	1400 AM	Booneville, MS		Country
[Info]	WBKN	92.1 FM	Brookhaven, MS		Country
[Info]	WBLE	100.5 FM	Batesville, MS		Country
[BC]	[Info]	WBUV	104.9 FM	Moss Point, MS		News/Talk
[Info]	WBVV	99.3 FM	Guntown, MS		Gospel Music
[Info]	WBYP	107.1 FM	Belzoni, MS		Country
[Info]	WBZL	103.3 FM	Greenwood, MS		Sports
[Info]	WCHJ	1470 AM	Brookhaven, MS		Gospel Music
[BC]	[Info]	WCJU	1450 AM	Columbia, MS		News/Talk
[BC]	[Info]	WCJU	104.9 FM	Prentiss, MS		Classic Hits
[BC]	[Info]	WCKK	96.7 FM	Walnut Grove, MS		Country
[Info]	WCLD	1490 AM	Cleveland, MS		Gospel Music
[Info]	WCLD	103.9 FM	Cleveland, MS		Urban Contemporary
[BC]	[Info]	WCNA	95.9 FM	Potts Camp, MS		Adult Hits
[Info]	WCPC	940 AM	Houston, MS		Religious
[BC]	[Info]	WCPR	97.9 FM	D'iberville, MS		Rock
[Info]	WCQC	91.3 FM	Clarksdale, MS		Variety
[Info]	WCSA	1260 AM	Ripley, MS		Gospel Music
[BC]	[Info]	WCSO	90.5 FM	Columbus, MS		Religious
[BC]	[Info]	WDFX	98.3 FM	Cleveland, MS		Religious
[BC]	[Info]	WDMS	100.7 FM	Greenville, MS		Country
[Info]	WDON (LPFM)	102.3 LPFM	Vicksburg, MS		Variety
[Info]	WDRO (LPFM)	101.3 LPFM	Monticello, MS		Religious
[Info]	WDSV	91.9 FM	Greenville, MS		Variety
[Info]	WDSW (LPFM)	88.1 LPFM	Cleveland, MS	Delta State University	College
[Info]	WDXO	92.9 FM	Hazlehurst, MS		Sports
[BC]	[Info]	WEBL	95.3 FM	Coldwater, MS		Country
[Info]	WEHS (LPFM)	101.7 LPFM	Eupora, MS		Unknown Format
[Info]	WELO	580 AM	Tupelo, MS		Urban Contemporary
[Info]	WELZ	1460 AM	Belzoni, MS		Gospel Music
[BC]	[Info]	WESE	92.5 FM	Baldwyn, MS		Hip Hop
[Info]	WESY	1580 AM	Leland, MS		Gospel Music
[Info]	WEXR	106.9 FM	Stonewall, MS	Meridian Community College	Classic Hits
[BC]	[Info]	WFCA	107.9 FM	Ackerman, MS		Gospel Music
[Info]	WFCG	107.3 FM	Tylertown, MS		Gospel Music
[Info]	WFFF	1360 AM	Columbia, MS		Country
[Info]	WFFF	96.7 FM	Columbia, MS		Adult Contemporary
[BC]	[Info]	WFFX	103.7 FM	Hattiesburg, MS		Rock
[Info]	WFMM	97.3 FM	Sumrall, MS		Talk
[Info]	WFMN	97.3 FM	Flora, MS		Talk
[Info]	WFOI (LPFM)	100.5 LPFM	Fayette, MS		Rhythmic Oldies
[Info]	WFQY	970 AM	Brandon, MS		Hip Hop
[BC]	[Info]	WFTA	101.9 FM	Fulton, MS		Adult Contemporary
[BC]	[Info]	WGBL	96.7 FM	Gulfport, MS		Country
[Info]	WGCM	1240 AM	Gulfport, MS		Country
[BC]	[Info]	WGCM	102.3 FM	Gulfport, MS		Classic Hits
[Info]	WGDQ	93.1 FM	Sumrall, MS		Gospel Music
[Info]	WGNG	106.3 FM	Tchula, MS		Urban Contemporary
[BC]	[Info]	WGNL	104.3 FM	Greenwood, MS		Urban Contemporary
[Info]	WGTC (LPFM)	92.7 LPFM	Mayhew, MS	East Mississippi Community College	College
[BC]	[Info]	WGVM	1260 AM	Greenville, MS		Classic Rock
[BC]	[Info]	WHAL	95.7 FM	Horn Lake, MS		Gospel Music
[Info]	WHJA	890 AM	Laurel, MS		Gospel Music
[BC]	[Info]	WHJT	93.5 FM	Clinton, MS	Mississippi College	Christian Contemporary
[BC]	[Info]	WHJT (CP)	93.5 FM	Kearney Park, MS	Mississippi College	Christian Contemporary
[BC]	[Info]	WHKL	106.9 FM	Crenshaw, MS		Oldies
[BC]	[Info]	WHLH	95.5 FM	Jackson, MS		Gospel Music
[Info]	WHOC	1490 AM	Philadelphia, MS		Talk
[Info]	WHSY	950 AM	Hattiesburg, MS		News/Talk
[BC]	[Info]	WIBT	104.7 FM	Greenville, MS		Hip Hop
[Info]	WIIN	780 AM	Ridgeland, MS		Oldies
[BC]	[Info]	WIQQ	102.3 FM	Leland, MS		Top-40
[Info]	WIUK (LPFM)	101.3 LPFM	Iuka, MS		Variety
[BC]	[Info]	WIVG	96.1 FM	Tunica, MS		Hip Hop
[Info]	WIXP (LPFM)	106.7 LPFM	Greenville, MS		Gospel Music
[BC]	[Info]	WIZK	1570 AM	Bay Springs, MS		Country
[BC]	[Info]	WJAI	93.9 FM	Pearl, MS		Christian Contemporary
[BC]	[Info]	WJBI	1290 AM	Batesville, MS		Oldies
[BC]	[Info]	WJDQ	101.3 FM	Meridian, MS		Top-40
[BC]	[Info]	WJDR	98.3 FM	Prentiss, MS		Country
[BC]	[Info]	WJDX	620 AM	Jackson, MS		News/Talk
[BC]	[Info]	WJDX	105.1 FM	Kosciusko, MS		Classic Hits
[BC]	[Info]	WJKK	98.7 FM	Vicksburg, MS		Adult Contemporary
[BC]	[Info]	WJKX	102.5 FM	Ellisville, MS		Urban Contemporary
[BC]	[Info]	WJLV	94.7 FM	Jackson, MS		Christian Contemporary
[Info]	WJMG	92.1 FM	Hattiesburg, MS		Urban Contemporary
[BC]	[Info]	WJMI	99.7 FM	Jackson, MS		Hip Hop
[BC]	[Info]	WJNS	92.1 FM	Bentonia, MS		Religious
[BC]	[Info]	WJNT	1180 AM	Pearl, MS		News/Talk
[BC]	[Info]	WJQS	1400 AM	Jackson, MS		Oldies
[BC]	[Info]	WJSU	88.5 FM	Jackson, MS	Jackson State University	Jazz
[BC]	[Info]	WJXM	105.7 FM	De Kalb, MS		Urban Contemporary
[BC]	[Info]	WJXN	100.9 FM	Utica, MS		Country
[BC]	[Info]	WJZB	88.7 FM	Starkville, MS		Religious
[BC]	[Info]	WJZD	94.5 FM	Long Beach, MS		Urban Contemporary
[Info]	WKBB	100.9 FM	Mantee, MS		Talk
[Info]	WKCU	1350 AM	Corinth, MS		Sports
[Info]	WKDJ	96.5 FM	Clarksdale, MS		Country
[BC]	[Info]	WKFF	102.1 FM	Sardis, MS		Christian Contemporary
[BC]	[Info]	WKGF	101.3 FM	Grenada, MS		Christian Contemporary
[BC]	[Info]	WKIF	96.5 FM	Holly Springs, MS		Christian Contemporary
[Info]	WKIU (LPFM)	94.9 LPFM	Tupelo, MS		Variety
[Info]	WKJN	104.9 FM	Centreville, MS		Country
[Info]	WKMQ	1060 AM	Tupelo, MS		Talk
[BC]	[Info]	WKNN	99.1 FM	Pascagoula, MS		Country
[BC]	[Info]	WKOR	94.9 FM	Columbus, MS		Country
[Info]	WKOZ	98.3 FM	Carthage, MS		Rhythmic Oldies
[Info]	WKRA	1110 AM	Holly Springs, MS		Gospel Music
[BC]	[Info]	WKRA	92.7 FM	Holly Springs, MS		Gospel Music
[Info]	WKSO	97.3 FM	Natchez, MS		Hot AC
[Info]	WKXG	1540 AM	Greenwood, MS		Gospel Music
[BC]	[Info]	WKXI	107.5 FM	Magee, MS		Urban Contemporary
[BC]	[Info]	WKXY	92.1 FM	Merigold, MS		Country
[Info]	WKZB	95.1 FM	Marion, MS		Classic Hits
[Info]	WKZU	104.9 FM	Iuka, MS		Country
[Info]	WKZW	94.3 FM	Sandersville, MS		Adult Contemporary
[Info]	WLAU	99.3 FM	Heidelberg, MS		Talk
[Info]	WLEZ (LPFM)	98.1 LPFM	Jackson, MS		Nostalgia
[Info]	WLGD	102.3 FM	Calhoun City, MS		Gospel Music
[BC]	[Info]	WLIN	101.1 FM	Durant, MS		Adult Contemporary
[Info]	WLRC	850 AM	Walnut, MS		Religious
[BC]	[Info]	WLRK	91.5 FM	Greenville, MS		Christian Contemporary
[Info]	WLSM	107.1 FM	Louisville, MS		Adult Contemporary
[BC]	[Info]	WLTM	97.9 FM	Greenville, MS		Adult Contemporary
[BC]	[Info]	WLVZ	107.1 FM	Collins, MS		Christian Contemporary
[Info]	WLZA	96.1 FM	Eupora, MS		Hot AC
[BC]	[Info]	WMAB	89.9 FM	Mississippi State, MS		Public Radio
[BC]	[Info]	WMAE	89.5 FM	Booneville, MS		Public Radio
[BC]	[Info]	WMAH	90.3 FM	Biloxi, MS		Public Radio
[BC]	[Info]	WMAO	90.9 FM	Greenwood, MS		Public Radio
[BC]	[Info]	WMAU	88.9 FM	Bude, MS		Public Radio
[BC]	[Info]	WMAV	90.3 FM	Oxford, MS		Public Radio
[BC]	[Info]	WMAW	88.1 FM	Meridian, MS		Public Radio
[BC]	[Info]	WMBU	89.1 FM	Forest, MS		Religious
[BC]	[Info]	WMEJ	1190 AM	Bay Saint Louis, MS		Gospel Music
[BC]	[Info]	WMER	1390 AM	Meridian, MS		Gospel Music
[Info]	WMGO	1370 AM	Canton, MS		Variety
[Info]	WMIS	1240 AM	Natchez, MS		Blues
[BC]	[Info]	WMJU	104.3 FM	Bude, MS		Hot AC
[Info]	WMJW	107.5 FM	Rosedale, MS		Country
[BC]	[Info]	WMJY	93.7 FM	Biloxi, MS		Adult Contemporary
[Info]	WMLC	1270 AM	Monticello, MS		Gospel Music
[Info]	WMOX	1010 AM	Meridian, MS		Talk
[BC]	[Info]	WMPN	91.3 FM	Jackson, MS		Public Radio
[BC]	[Info]	WMPR	90.1 FM	Jackson, MS		Blues
[BC]	[Info]	WMSB	88.9 FM	Byhalia, MS		Religious
[BC]	[Info]	WMSI	102.9 FM	Jackson, MS		Country
[Info]	WMSO	98.9 FM	Quitman, MS		Christian Contemporary
[Info]	WMSU	92.1 FM	Starkville, MS		Hip Hop
[BC]	[Info]	WMSV	91.1 FM	Starkville, MS	Mississippi State University	College
[Info]	WMUW	88.5 FM	Columbus, MS	Mississippi University for Women	College
[BC]	[Info]	WMXI	98.1 FM	Laurel, MS		News/Talk
[BC]	[Info]	WMXU	106.1 FM	Starkville, MS		Urban Contemporary
[Info]	WNAT	1450 AM	Natchez, MS		News/Talk
[BC]	[Info]	WNAU	1470 AM	New Albany, MS		Classic Hits
[Info]	WNBN	1290 AM	Meridian, MS		Gospel Music
[Info]	WNEV	98.7 FM	Friars Point, MS		Blues
[Info]	WNIX	1330 AM	Greenville, MS		Talk
[Info]	WNLA	1380 AM	Indianola, MS		Gospel Music
[BC]	[Info]	WNMQ	103.1 FM	Columbus, MS		Sports
[Info]	WNNN (LPFM)	95.7 LPFM	Noxapater, MS		Religious
[BC]	[Info]	WNOU	105.5 FM	Indianola, MS		Country
[BC]	[Info]	WNOU (CP)	105.7 FM	Indianola, MS		Country
[BC]	[Info]	WNSL	100.3 FM	Laurel, MS		Top-40
[BC]	[Info]	WOAD	1300 AM	Jackson, MS		Gospel Music
[Info]	WOEG	1220 AM	Hazlehurst, MS		Gospel Music
[Info]	WOHT	92.3 FM	Grenada, MS		Oldies
[BC]	[Info]	WOKK	97.1 FM	Meridian, MS		Country
[BC]	[Info]	WOLM	88.1 FM	D'Iberville, MS		Religious
[Info]	WONA	1570 AM	Winona, MS		Country
[Info]	WONA	95.1 FM	Winona, MS		Country
[Info]	WONA (CP)	95.1 FM	Sherman, MS		Country
[Info]	WONG	1150 AM	Canton, MS		Gospel Music
[Info]	WORV	1580 AM	Hattiesburg, MS		Gospel Music
[Info]	WOSM	103.1 FM	Ocean Springs, MS		Talk
[Info]	WOWL	91.9 FM	Burnsville, MS		Adult Contemporary
[BC]	[Info]	WOXD	95.5 FM	Oxford, MS		Classic Hits
[Info]	WOXF	105.1 FM	Oxford, MS		Hot AC
[Info]	WPAE	89.7 FM	Centreville, MS		Religious
[BC]	[Info]	WPAS	89.1 FM	Pascagoula, MS		Religious
[Info]	WPBP (LPFM)	104.5 LPFM	Brandon, MS		Hot AC
[Info]	WPBQ	1240 AM	Flowood, MS		News/Talk
[Info]	WPMO	1580 AM	Pascagoula-Moss Poin, MS		Sports
[BC]	[Info]	WPRG	89.5 FM	Columbia, MS		Religious
[Info]	WPRL	91.7 FM	Lorman, MS	Alcorn State University	Public Radio
[Info]	WPWS (LPFM)	104.3 LPFM	Piney Woods, MS	Piney Woods School	Grade School (K-12)
[BC]	[Info]	WQBB	105.9 FM	Pascagoula, MS		Adult Hits
[Info]	WQBC	1420 AM	Vicksburg, MS		Oldies
[BC]	[Info]	WQFX	1130 AM	Gulfport, MS		Gospel Music
[Info]	WQID (LPFM)	105.3 LPFM	Hattiesburg, MS		Urban Contemporary
[BC]	[Info]	WQJB	104.5 FM	State College, MS		Christian Contemporary
[Info]	WQLJ	105.5 FM	Water Valley, MS		Hot AC
[Info]	WQMA	1520 AM	Marks, MS		Oldies
[Info]	WQMS	1500 AM	Quitman, MS		Sports
[BC]	[Info]	WQNZ	95.1 FM	Natchez, MS		Country
[BC]	[Info]	WQRZ (LPFM)	103.5 LPFM	Bay Saint Louis, MS		Public Radio
[BC]	[Info]	WQST	92.5 FM	Forest, MS		Religious
[Info]	WQTP (LPFM)	107.5 LPFM	Columbus, MS		Oldies
[BC]	[Info]	WQVI	90.5 FM	Madison, MS		Religious
[Info]	WQXB	100.1 FM	Grenada, MS		Country
[BC]	[Info]	WQYZ	92.5 FM	Ocean Springs, MS		Urban Contemporary
[Info]	WRBE	106.9 FM	Lucedale, MS		Country
[BC]	[Info]	WRBJ	97.7 FM	Brandon, MS		Urban Contemporary
[BC]	[Info]	WRBO	103.5 FM	Como, MS		Rhythmic Oldies
[Info]	WRJW	1320 AM	Picayune, MS		Country
[BC]	[Info]	WRKS	105.9 FM	Pickens, MS		Sports
[Info]	WROA	1390 AM	Gulfport, MS		Nostalgia
[BC]	[Info]	WROX	1450 AM	Clarksdale, MS		Rhythmic Oldies
[Info]	WRPM	1170 AM	Poplarville, MS		Gospel Music
[Info]	WRQO	102.1 FM	Monticello, MS		News/Talk
[Info]	WRTM	100.5 FM	Sharon, MS		Urban Contemporary
[Info]	WSAO	1140 AM	Senatobia, MS		Religious
[Info]	WSEL	1440 AM	Pontotoc, MS		Gospel Music
[Info]	WSEL	96.7 FM	Pontotoc, MS		Gospel Music
[BC]	[Info]	WSFZ	930 AM	Jackson, MS		Sports
[Info]	WSJC	810 AM	Magee, MS		Religious
[Info]	WSKK	102.3 FM	Ripley, MS		Classic Hits
[BC]	[Info]	WSMP (LPFM)	96.9 LPFM	Magee, MS		Religious
[BC]	[Info]	WSMS	99.9 FM	Artesia, MS		Rock
[BC]	[Info]	WSQH	91.7 FM	Decatur, MS		Religious
[BC]	[Info]	WSSO	1230 AM	Starkville, MS		Sports
[BC]	[Info]	WSTZ	106.7 FM	Vicksburg, MS		Classic Rock
[BC]	[Info]	WSYE	93.3 FM	Houston, MS		Adult Contemporary
[Info]	WTCD	96.9 FM	Indianola, MS		Talk
[BC]	[Info]	WTGY	95.7 FM	Charleston, MS		Religious
[Info]	WTNI	1640 AM	Biloxi, MS		Sports
[Info]	WTNM	93.7 FM	Oxford, MS		Talk
[Info]	WTSY (LPFM)	97.1 LPFM	Port Gibson, MS		Variety
[BC]	[Info]	WTUP	1490 AM	Tupelo, MS		Oldies
[BC]	[Info]	WTWG	1050 AM	Columbus, MS		Gospel Music
[Info]	WTWZ	1120 AM	Clinton, MS		Folk
[Info]	WTYJ	97.7 FM	Fayette, MS		Blues
[Info]	WTYL	1290 AM	Tylertown, MS		Country
[Info]	WTYL	97.7 FM	Tylertown, MS		Country
[Info]	WUCL	97.9 FM	Newton, MS		Country
[BC]	[Info]	WUMS	92.1 FM	University, MS	University of Mississippi	Top-40
[BC]	[Info]	WURC	88.1 FM	Holly Springs, MS	Rust College	Public Radio
[BC]	[Info]	WUSJ	96.3 FM	Madison, MS		Country
[BC]	[Info]	WUSM	88.5 FM	Hattiesburg, MS	University of Southern Mississippi	Adult Album Alternative
[BC]	[Info]	WVBG	1490 AM	Vicksburg, MS		News/Talk
[BC]	[Info]	WVBG	105.5 FM	Redwood, MS		Classic Hits
[Info]	WVGG	1440 AM	Lucedale, MS		Country
[Info]	WVMK (LPFM)	96.9 LPFM	Vicksburg, MS		Unknown Format
[Info]	WVSD	91.7 FM	Itta Bena, MS	Mississippi Valley State University	College
